Microbulbifer sp. 17X/A02/240
Shewanella sp. 17X/A02/241
Alcanivorax sp. 17X/A02/242a
Muricauda sp. 3IX/A02/243
Cytophaga sp. 17X/A02/244
Flavobacteriaceae bacterium 14III/A01/012
Agrobacterium sp. 14III/A01/023
Salinibacterium sp. 18III/A01/077
Planococcus sp. 13IX/A01/167
Lactobacillus sp. CIDCA 8321
Lactobacillus sp. CIDCA 8314
Lactobacillus sp. CIDCA 8325
Lactobacillus sp. CIDCA 8343
Lactobacillus sp. CIDCA 8348
Lactobacillus sp. CIDCA 83111
Lactobacillus sp. CIDCA 8326
Lactobacillus sp. CIDCA 8315
Lactobacillus sp. CIDCA 8332
Lactobacillus sp. CIDCA 83110
Lactobacillus sp. CIDCA 8345
Lactobacillus sp. CIDCA 83116
Lactobacillus sp. CIDCA 8347
Lactobacillus sp. CIDCA 8317
Lactobacillus sp. CIDCA 8337
Roseomonas lacus
Firmicutes bacterium TH-H16
Firmicutes bacterium TH-S40
Firmicutes bacterium TH-S33
Firmicutes bacterium TH-S35
Firmicutes bacterium TH-G17
Firmicutes bacterium TH-H12
Firmicutes bacterium TH-G1
Firmicutes bacterium TH-S70
Firmicutes bacterium TH-S57
Firmicutes bacterium TH-N38
Firmicutes bacterium TH-S64
Firmicutes bacterium TH-N39
Bacteroidetes bacterium TH-G49
Bacteroidetes bacterium TH-G48
Spiroplasma sp. 'Gent'
Helicobacter sp. 'Seymour B52 Bird-C'
Helicobacter sp. 'Seymour B10 Bird-B'
Helicobacter sp. 'Schauer DBS59'
Saprospiraceae bacterium MS-Wolf1-H
Saprospiraceae bacterium MS-Wolf2-H
Saprospiraceae bacterium MS-Egel1-H
Brevibacterium sp. KGN 27
Curtobacterium sp. BC2
Aurantimonas sp. E.plume
Aurantimonas sp. YOC
Exiguobacterium sp. N50VII
Exiguobacterium sp. G05II
Exiguobacterium sp. G5I
Halobacillus sp. G300II
Staphylococcus sp. N200I
Staphylococcus sp. G5IV
Paenibacillus sp. N5XIII
Desulfosporosinus sp. N400I
Desulfosporosinus sp. G400IV
Alkaliphilus sp. G550IX
Clostridium sp. N300V
Desulfovibrio sp. N5XI
Desulfovibrio sp. G5VII
Desulfovibrio sp. G05XVI
Desulfovibrio sp. G50VII
Desulfovibrio sp. G50XIV
Desulfovibrio sp. G100VI
Desulfovibrio sp. G100IX
Desulfovibrio sp. N50XVII
Desulfovibrio sp. G05XVII
Desulfovibrio sp. G05VIII
Desulfovibrio sp. G05XV
Desulfovibrio sp. G100V
Desulfovibrio sp. G200VIII
Desulfovibrio sp. G5V
Citricoccus sp. N05II
Citricoccus sp. N05IV
Micrococcus sp. N5I
Cellulomonas sp. N50III
Rhizobium sp. G05III
Cytophaga sp. N05VI
Shewanella sp. G05V
Shewanella sp. G05VII
Shewanella sp. N100VII
Shewanella sp. N100X
Vibrio sp. N05XII
Vibrio sp. N5VIII
Vibrio sp. N50XII
Vibrio sp. N50XIV
Photobacterium sp. N50IX
Photobacterium sp. G5VIII
Psychromonas sp. N05V
Glaciecola sp. N05III
Halomonas sp. G200I
Marinobacter sp. N50VI
Staphylococcus sp. G5III
Clostridium sp. G300III
Desulfovibrio sp. N5XII
Clostridium sp. N300VI
Bacillus sp. G400II
Bacillus sp. G100I
Bacillus sp. G100II
Bacillus sp. G50I
Bacillus sp. N300I
Bacillus sp. G550VIII
Bacillus sp. G550I
Bacillus sp. N300III
Bacillus sp. N5II
Bacillus sp. N300II
Bacillus sp. G300V
Paracoccus sp. G200V
Lactobacillus concavus
Mojavia pulchra
Nostoc sp. SV1-VF6
Nostoc lichenoides
Nostoc desertorum
Nostoc indistinguendum
Yaniella flava
Enterobacteriaceae bacterium MK1
Helicobacter mastomyrinus
Bacillales bacterium MSU3010
Lactobacillales bacterium HY-36-1
Lactobacillales bacterium HY-45-2
Clostridium sp. HY-34-8
Prevotella sp. HY-36-2
Tepidibacter sp. N2-15
Amycolatopsis rifamycinica
Rickettsia sp. Nfor
Marinitoga hydrogenitolerans
Pseudoalteromonas sp. 1325-5
Bradyrhizobium sp. BTAi1
Bradyrhizobium sp. IRBG127
Bradyrhizobium sp. IRBG231
Beggiatoa sp. 401
Beggiatoa sp. 402
Rhodobacter sp. HTCC515
Nostocoida aromativora
Yeosuana aromativorans
Yeosuana yeosuensis
Kordiimonas gwangyangensis
Sphingomonas sp. HTCC500
Iodobacter sp. HTCC518
Polynucleobacter sp. HTCC543
Pseudomonas sp. HTCC544
Pseudomonas sp. HTCC550
Pseudomonas sp. HTCC551
Flectobacillus sp. HTCC552
Flectobacillus sp. HTCC553
Flavobacterium sp. HTCC554
Geodermatophilus sp. HTCC555
Sphingomonas sp. HTCC503
Corynebacterium sp. CCUG 18436
Corynebacterium sp. CCUG 18437
Corynebacterium sp. CCUG 32360
Corynebacterium sp. 25850
Corynebacterium sp. 59614
Corynebacterium sp. 110393
Corynebacterium sp. 3301750
Corynebacterium sp. 89349
Corynebacterium sp. 31595
Corynebacterium sp. 2300500
Corynebacterium sp. 110960
Paracoccus marinus
Hoeflea alexandrii
Bordetella ansorpii
Tepidimonas arfidensis
Bacillus sp. N1
Gluconacetobacter kombuchae
Lactobacillus sp. DSM 20197
Clostridium clariflavum
Lutispora thermophila
Salmonella sp. H17-62
Salmonella sp. H16-244
Bacillus sp. R-22834
Bacillus sp. R-23116
Pseudomonas sp. R-20808
Arthrobacter sp. R-20809
Staphylococcus sp. R-20810
Staphylococcus sp. R-20811
Rhodococcus sp. R-20813
Arthrobacter sp. R-20814
Flavobacterium sp. R-20816
Xanthomonas sp. R-20819
Nocardia sp. R-20820
Flavobacterium sp. R-20822
Cellvibrio sp. R-20949
Brachybacterium sp. R-20950
Brachybacterium sp. R-20951
Cellvibrio sp. R-20952
Klebsiella sp. R-21934
Flavobacterium sp. R-21935
Pedobacter caeni
Variovorax sp. R-21938
Alcaligenes sp. R-21939
Devosia limi
Arthrobacter sp. R-21941
Aquaspirillum sp. R-22832
Aeromonas sp. R-22837
Mycobacterium sp. R-22838
Sphingomonas sp. R-22840
Neisseria sp. R-22841
Arthrobacter sp. R-22897
Pseudomonas borbori
Aquaspirillum sp. R-23044
Brachybacterium sp. R-23108
Brachybacterium sp. R-23117
Arthrobacter sp. R-23173
Mycobacterium sp. R-23262
Kocuria sp. R-23269
Micrococcus sp. R-23270
Methylobacterium sp. 2Tg
Methylobacterium sp. MM10
Natronobacterium sp. SSL-6
Haloterrigena sp. GSL-11
Nitrosospira sp. GS832
Streptomyces sp. LD021
Bacillus sp. ARI_3
Bacillus sp. ARI_6
Pseudomonas sp. ARI_2
Pseudomonas sp. 'olive'
Pseudomonas argentinensis
Vibrio sp. DN11
Vibrio sp. DN18
Vibrio sp. SY03
Vibrio sp. DN08
Vibrio sp. SY10
Vibrio sp. SY05
Peanut yellows phytoplasma
Paenibacillus sp. KBC101
Sphaerospermopsis kisseleviana
Dolichospermum viguieri
Dolichospermum ellipsoides
Anabaena ucrainica
Anabaena sp. 1 GL-2004
Pseudoxanthomonas kalamensis
Nitrosovibrio sp. FJI82
Nitrosovibrio sp. FJI423
Nitrosospira sp. KAN8
Bacillus sp. NW-2004a
Bacillus sp. NW-2004b
Bacillus sp. DN9
Pseudomonas sp. DN31
Microbacterium sp. DN19
Janthinobacterium sp. DN27
Flavobacterium sp. DN14
Microbacterium sp. DN13
Sinorhizobium sp. DN10
Arthrobacter sp. DN18
Microbacterium sp. DN12
Pseudomonas sp. DN25
Pseudomonas sp. DN24
Sinorhizobium sp. DN23
Ralstonia sp. DN32
Microbacterium sp. DN2
Sphingomonas sp. DN33
Acinetobacter sp. DN16
Agrobacterium sp. DN3
Bacillus sp. DN21
Bacillus sp. DN7
Bacillus sp. DN6
Bacillus sp. DN8
Agrobacterium sp. DN5
Agrobacterium sp. DN4
Pseudomonas sp. DN30
Pseudomonas sp. DN28
Chryseobacterium sp. DN11
Pseudomonas sp. DN29
Microbacterium sp. DN20
Janthinobacterium sp. DN15
Ralstonia sp. DN34
Sinorhizobium sp. DN22
Acetivibrio ethanolgignens
Bacteroides helcogenes
Eubacterium coprostanoligenes
Eubacterium fissicatena
Micromonospora ruminantium
Spirochaetes bacterium SA-8
Spirochaetes bacterium SA-10
Bacillus sp. SA-3
Clostridium sp. SA-4
Desulfovibrio sp. SA-6
Bacteroides sp. SA-7
Opitutus sp. SA-9
Bacteroides sp. SA-11
Methanobacterium sp. SA-12
Pseudomonas sp. E2.2
Pseudomonas sp. N3
Mycobacterium sp. NK0301
Fusobacterium sp. OMZ 978
Fusobacterium sp. OMZ 989
Fusobacterium sp. OMZ 982
Xenorhabdus innexi
Xenorhabdus budapestensis
Xenorhabdus ehlersii
Xenorhabdus szentirmaii
Corynebacterium sp. CU-2004
Afipia sp. SP17
Afipia sp. SP3302452
Sphingomonas sp. SS86
Nocardia exalbida
Rhizobiales genosp. AL
Bradyrhizobium genosp. AC
Bradyrhizobium genosp. AD
Bradyrhizobium genosp. AE
Bradyrhizobium genosp. AF
Bradyrhizobium genosp. AG
Bradyrhizobium genosp. AH
Rhizobium genosp. AI
Rhizobium genosp. AJ
Rhizobium genosp. AK
Pseudoalteromonas sp. 005NJ
Pseudomonas sp. AMS1
Burkholderia sp. TOHOCD2029
Burkholderia sp. TOHOCD1-3
Serratia sp. TOHOCD1-4
Burkholderia sp. TOHOCD5-1
Burkholderia sp. TOHOCD5-3
Burkholderia sp. TOHOCD5-5
Yersinia sp. TOHOCD5-6
Wautersia sp. TOHOCD5-8
Burkholderia sp. TOHOCD5-9
Nostoc sp. YK-01
Nostoc sp. KK-01
Paracoccus koreensis
Comamonas granuli
Rose MI1 phytoplasma
Rose MI2 phytoplasma
Tetragenococcus koreensis
Paracoccus sp. HZ04
Bacillus sp. SC09
Bacillus sp. MT04
Bacillus sp. MT06
Bacillus sp. MT15
Bacillus sp. MT21
Bacillus sp. MaT02
Bacillus sp. MH03
Bacillus sp. MH04
Bacillus sp. MH05
Bacillus sp. MH06
Bacillus sp. MH07
Bacillus sp. HZ02
Bacillus sp. HZ03
Bacillus sp. HZ08
Bacillus sp. HZ12
Bacillus sp. MK05
Sulfitobacter sp. GC01
Sulfitobacter sp. GC02
Pseudomonas sp. GC06
Sulfitobacter sp. GC07
Mesorhizobium sp. GC08
Marinobacter sp. GC101
Marinobacter sp. GC102
Marinobacter sp. GC11
Marinobacter sp. GC13
Mesorhizobium sp. GC15
Shewanella sp. SC01
Jonesia sp. SC06
Sulfitobacter sp. SC10
Pseudomonas sp. MT03
Pseudomonas sp. MaT03
Pseudomonas sp. MaT09
Pseudomonas sp. MaT10
Pseudomonas sp. MaT11
Oceanisphaera sp. MaT12
Shewanella sp. MH01
Photobacterium sp. HZ01
Pseudomonas sp. HZ06
Photobacterium sp. HZ09
Novosphingobium sp. HZ11
Erwinia sp. MK01
Hyphomonas sp. MK02
Shewanella sp. MK03
Hyphomonas sp. MK06
Hyphomonas sp. MK08
Erwinia sp. MK09
Erwinia sp. MK10
Pseudomonas sp. MK12
Erwinia sp. MK14
Stappia sp. MK16
Arthrobacter sp. MK11
Sphingomonas sp. GC14
Arthrobacter sp. FB24
Jannaschia sp. CCS1
Rhodococcus sp. 90
Rhodococcus sp. 81
Alcaligenes sp. 80
Alcaligenes sp. 77b
Pseudoalteromonas sp. 41
Vibrio sp. 69
Rhodococcus sp. 13/3
Pseudoalteromonas sp. 124
Psychrobacter sp. 25/3
Pseudoalteromonas sp. 50/3
Rhodococcus sp. 14/3
Psychrobacter sp. 30/3
Bacillus sp. CCR10
Bacillus sp. CCR7
Bacillus sp. CCR1
Bacillus sp. CCR4
Bacillus sp. CCR8
Bacillus sp. CCR3
Bacillus sp. 9A_7
Bacillus sp. 9B_1
Bacillus sp. 9B_18
Bacillus sp. 9C_9
Bacillus sp. 9C_10
Bacillus sp. 12B_7
Pseudomonas sp. 3A_6
Variovorax sp. 3A_12
Sphingobium sp. 3A_13
Sphingobium sp. 3A_16
Pseudomonas sp. 3B_8
Xanthomonas sp. 3C_3
Stenotrophomonas sp. 3C_5
Pseudomonas sp. 3C_6
Pseudomonas sp. 3C_7
Acinetobacter sp. 3C_8
Pseudomonas sp. 3C_10
Pseudomonas sp. 3C_12
Aeromonas sp. 6A_1
Aeromonas sp. 6A_2
Aeromonas sp. 6A_13
Aeromonas sp. 6A_14
Aeromonas sp. 6A_16
Aeromonas sp. 6A_18
Aeromonas sp. 6B_1
Enterobacter sp. 6B_5
Enterobacter sp. 6B_8
Enterobacter sp. 6B_12
Stenotrophomonas sp. 6C_2
Stenotrophomonas sp. 6C_4
Pseudomonas sp. 6C_10
Mycoplana sp. 6C_11
Pseudomonas sp. 6C_12
Variovorax sp. 6C_13
Stenotrophomonas sp. 6C_14
Stenotrophomonas sp. 6C_15
Aeromonas sp. 9A_4
Serratia sp. 9A_5
Serratia sp. 9A_12
Aeromonas sp. 9A_14
Enterobacter sp. 9B_2
Aeromonas sp. 9B_3
Psychrobacter sp. 9B_7
Aeromonas sp. 9B_17
Aeromonas sp. 9C_12
Aeromonas sp. 9C_14
Aeromonas sp. 9C_17
Pseudomonas sp. 9C_19
Pseudomonas sp. 9C_20
Pseudomonas sp. 12A_6
Pseudomonas sp. 12A_10
Pseudomonas sp. 12A_16
Pseudomonas sp. 12A_18
Pseudomonas sp. 12A_19
Pseudomonas sp. 12B_3
Pseudomonas sp. 12C_4
Pseudomonas sp. 12C_7
Pseudomonas sp. 12C_10
Stenotrophomonas sp. 12C_21
Pseudomonas sp. 3A_7
Bacillus sp. SFB
Prosthecochloris sp.
Acinetobacter sp. 3.1
Algoriphagus sp. 10.1
Pseudomonas sp. 4.1
Comamonas sp. C106
Bacillus oshimensis
Alkalibacterium iburiense
Natrinema sp. CX2021
Leptolyngbya sp. HPC-40
Leptolyngbya sp. HPC-77
Symploca sp. HPC-10
Aminiphilus circumscriptus
Bacillus sp. TUT1206
Bacillus sp. TUT1217
Brevibacterium sp. TUT1201
Prauseria sp. TUT1202
Staphylococcus sp. TUT1203
Ornithinimicrobium sp. TUT1205
Micrococcus sp. TUT1210
Cytophaga sp. TUT1213
Cytophaga sp. TUT1214
Cellulosimicrobium sp. TUT1222
Cytophaga sp. TUT1226
Ornithinicoccus sp. TUT1233
Luteimonas sp. TUT1238
Ornithinicoccus sp. TUT1239
Cellulosimicrobium sp. TUT1242
Isoptericola sp. TUT1252
Ornithinicoccus sp. TUT1253
Isoptericola sp. TUT1258
Rhodobacteraceae bacterium 179
Rhodobacteraceae bacterium 198
Rhodobacteraceae bacterium 217
Rhodobacteraceae bacterium 176
Rhodobacteraceae bacterium 210
Rhodobacteraceae bacterium 270
Rhodobacteraceae bacterium 257
Rhodobacteraceae bacterium 218
Rhodobacteraceae bacterium 181
Rhodobacteraceae bacterium 197
Rhodobacteraceae bacterium 183
Rhodobacteraceae bacterium 193
Rhodobacteraceae bacterium 216
Rhodocyclus sp. HOD 5
Burkholderia sp. hpig15.6
Burkholderia sp. tpig5.3
Burkholderia sp. stain tpud33.2
Burkholderia sp. hpud10.4
Burkholderia sp. tpud24.5
Burkholderia sp. 23.4
Burkholderia sp. tpig4.4
Burkholderia sp. hpud12.1
Wautersia sp. tpig.6a
Wautersia sp. mapud4.3
Wautersia sp. tpud28.1
Wautersia sp. tpud27.6
Wautersia sp. mapud3.1
Wautersia sp. mapud3.2
Wautersia sp. mapud8.1
Wautersia sp. mapud10.1
Wautersia sp. tpud17.2
Bradyrhizobium sp. Tpma1.5
Bradyrhizobium sp. Tpar1.1
Bradyrhizobium sp. Tpar1.2
Rhizobium sp. hpig4.1
Bacillus sp. TMW 2.480
Pseudomonas sp. JL-2004
Arthrobacter sp. NJ4
Arthrobacter sp. ON14
Arthrobacter sp. GP1
Arthrobacter psychrochitiniphilus
Arthrobacter sp. GP4
Caminibacter sp. TB-1
Caminibacter mediatlanticus
Polynucleobacter sp. FC1
Photorhabdus asymbiotica
Pseudomonas sp. 1.1
Bacillus sp. 2.1
Bacillus sp. 7.1
Bacillus sp. 4b
Bacillus sp. lignite_5
Bacillus sp. 7/4
Rhodococcus sp. 1/6
Staphylococcus sp. 4a
Rhodococcus sp. 3/1
Staphylococcus sp. 1
Staphylococcus sp. 3
Rhodococcus sp. lignite_5/1
Methylophaga muralis
Mycobacterium sp. PYR GCK
Rhizobium sp. EGY2
Rhizobium sp. EGY3
Rhizobium sp. EGY4
Bartonella melophagi
Paenibacillus sp. H3029
Subsaximicrobium wynnwilliamsii
Subsaximicrobium saxinquilinus
Subsaxibacter broadyi
Lacinutrix copepodicola
Bizionia myxarmorum
Bizionia algoritergicola
Bizionia gelidisalsuginis
Bizionia saleffrena
Gillisia hiemivivida
Gillisia sandarakina
Gillisia illustrilutea
Gelidibacter salicanalis
Enterobacter sp. pptphilum
Roseobacter sp. YSCB-1
Eucalyptus yellows and witches'-broom phytoplasma
Antarctic bacterium R-7515
Enterococcus sp. DLS 0702
Lawsonia cf. intracellularis
Streptomyces pharetrae
Enterobacter sp. E624
Algoriphagus yeomjeoni
Rhodococcus sp. BG964
Pseudomonas sp. H
Pseudomonas sp. R
Rahnella sp. N
Rahnella sp. F
Rahnella sp. C
Micromonospora rifamycinica
Rahnella sp. CY14
Pseudomonas sp. LCY14
Rahnella sp. LCY15
Pseudomonas sp. PZT2
Kribbella lupini
Burkholderia sp. Tpud10.5
Burkholderia sp. Hpud10.2
Pseudomonas sp. Lineda 4
Pseudomonas sp. Lineda 5
Pseudomonas sp. Lineda 15
Pseudomonas sp. Lineda 16
Pseudomonas sp. Lineda 19
Pseudomonas sp. Lineda 18
Sphingomonas sp. GBb6
Acinetobacter sp. GBb22
Deinococcus sp. GBb9
Bacteroides salyersiae
Bacteroides nordii
Bacillus sp. HB102
Bacillus sp. 5IX/A01/133
Bacillus sp. 13IX/A01/165
Bacillus sp. 6IX/A01/147
Pseudoalteromonas sp. 14III/A01/001
Pseudoalteromonas sp. 14III/A01/002
Pseudomonas sp. 14III/A01/008
Arthrobacter sp. 14III/A01/009
Pseudoalteromonas sp. 18III/A01/054
Pseudoalteromonas sp. 18III/A01/055
Pseudoalteromonas sp. 18III/A01/056
Pseudoalteromonas sp. 18III/A01/057
Pseudoalteromonas sp. 18III/A01/059
Pseudoalteromonas sp. 18III/A01/060
Acinetobacter sp. 18III/A01/074
Formosa sp. 18III/A01/079
Dietzia sp. 5IX/A01/142a
Vibrio sp. 9IX/A01/144
Exiguobacterium sp. 6IX/A01/150
Exiguobacterium sp. 7IX/A01/154
Exiguobacterium sp. 7IX/A01/157
Exiguobacterium sp. 9IX/A01/159
Erythrobacter sp. 13IX/A01/166
Erythrobacter sp. 12IX/A01/170
Porphyrobacter sp. 25III/A02/212
Algoriphagus sp. 26III/A02/216
Marinobacter sp. 27III/A02/224
Pseudoalteromonas sp. 27III/A02/225
Erythrobacter sp. 8VII/A02/226
Alteromonas sp. 9VII/A02/230
Alteromonas sp. 9VII/A02/231
Pseudoalteromonas sp. 17X/A02/238
Arthrobacter sp. 17X/A02/245
Halobacillus sp. JM-Hb
Halobacillus sp. IS-Hb1
Halobacillus sp. IS-Hb2
Halobacillus sp. IS-Hb3
Halobacillus profundi
Halobacillus sp. IS-Hb5
Halobacillus sp. IS-Hb6
Halobacillus sp. SA-Hb1
Halobacillus sp. SA-Hb2
Halobacillus sp. SA-Hb3
Halobacillus sp. SA-Hb4
Halobacillus sp. SA-Hb5
Chromohalobacter sp. IS-Ch1
Chromohalobacter sp. IA1-Ch1
Chromohalobacter sp. IA1-Ch2
Halomonas sp. IS-Hm1
Halomonas sp. ISM-Hm1
Halomonas sp. IA1-Hm1
Halomonas sp. ISCar-Hm1
Halomonas sp. IO4-Hm1
Halomonas sp. SA-Hm1
Halomonas sp. SA-Hm2
Virgibacillus sp. JM-Vb
Gracilibacillus sp. JM-Gb
Gracilibacillus sp. Sp-Gb
Gracilibacillus sp. SA-Gb1
Gracilibacillus sp. SA-Gb2
Oceanobacillus sp. JM-Ob
Brevibacterium sp. JM-Br
Citricoccus sp. JM-Cc
Marinobacter sp. BP-Mb1
Marinobacter sp. BP-Mb2
Filobacillus sp. SA-Fb1
Bacillus sp. SD-B1
Bacillus sp. SD-B2
Bacillus sp. JM-B
Bacillus sp. Sag-B1
Bacillus sp. SA-B1
Bacillus sp. SA-B2
Bacillus sp. SA-B3
Acaricomes phytoseiuli
Serratia sp. DT3
Erythrobacter vulgaris
Thermosediminibacter litoriperuensis
Thermosediminibacter oceani
Pseudomonas sp. Lineda 20
Pseudomonas azotifigens
Sphingomonas sp. CFDS-1
Thermus sp. KI-P1
Shewanella sp. HAR-4
Wolbachia endosymbiont of Allonemobius socius wCon-I
Wolbachia endosymbiont of Allonemobius socius wCon-II
Wolbachia endosymbiont of Allonemobius fasciatus wCon-III
Wolbachia endosymbiont of Allonemobius socius wCon-IV
Wolbachia endosymbiont of Allonemobius socius
Bacillus sp. CR-179
Deferribacter sp. RV1
Sphingomonadaceae bacterium KMM 6042
Myxococcus sp. WI77
Myxococcus sp. WI1
Myxococcus sp. WI19
Myxococcus sp. WIOrange
Myxococcus sp. WI8
Myxococcus sp. WI3
Myxococcus sp. WI7
Myxococcus sp. WIPink
Myxococcus sp. WI18
Myxococcus sp. WI75
Alviniconcha sp. gill symbiont
Ifremeria nautilei gill symbiont
Dyadobacter crusticola
Bacillus sp. Con a/1
Ruegeria sp. TM1040
Mycoplasma iguanae
Mycobacterium florentinum
Serratia sp. C1
Pseudomonas sp. C2
Enterobacteriaceae bacterium A1
Enterobacteriaceae bacterium C3
Pectinatus sp. IIRo28
Dactylococcopsis salina
Gloeothece rupestris
Merismopedia glauca
Synechococcus rubescens
Alcaligenaceae bacterium R14C4
Lysobacter sp. SB-K88
Staphylococcus sp. KCM-R4
Salipiger sp. 5IX/A01/132
Psychrobacter aquimaris
Psychrobacter namhaensis
Pseudomonas sp. EC-S101
Bacillus sp. IS-2004
Flavonifractor plautii
Micromonospora stanfordense
Micromonospora cinerea
Flavobacterium sp. BSR01
Marinobacterium sp. BSA01
Lysinibacillus massiliensis
Desulfonatronum cooperativum
Sphingopyxis sp. 113P3
Bacillus sp. N-0-25-7
Bacillus sp. N-0-55-5
Bacillus sp. N-0-55-6
Bacillus sp. N-0-55-8
Bacillus sp. N-0-55-9
Bacillus sp. N-0-55-16
Bacillus sp. N-0-55-17
Bacillus sp. N-4-25-4
Bacillus sp. N-4-25-6
Bacillus sp. N-4-55-1
Bacillus sp. N-4-55-3
Bacillus sp. N-9-25-4
Bacillus sp. N-14-55-6
Bacillus sp. N-18-55-2
Bacillus sp. N-18-55-10
Bacillus sp. N-24-25-1
Bacillus sp. N-24-25-4
Bacillus sp. N-24-25-6
Bacillus sp. N-24-55-3
Bacillus sp. N-24-55-4
Bacillus sp. N-31-25-5
Bacillus sp. N-39-25-3
Bacillus sp. N-39-55-4
Bacillus sp. D-0-25-2
Bacillus sp. D-0-25-5
Bacillus sp. D-4-25-7
Bacillus sp. D-4-55-4
Bacillus sp. D-14-25-2
Bacillus sp. D-14-25-7
Bacillus sp. D-24-25-3
Bacillus sp. D-24-25-4
Bacillus sp. D-24-25-7
Bacillus sp. D-24-55-2
Bacillus sp. D-31-25-1
Bacillus sp. D-39-25-3
Bacillus sp. S-0-55-5
Bacillus sp. S-4-25-5
Bacillus sp. S-4-55-6
Bacillus sp. S-4-55-7
Bacillus sp. S-4-55-8
Bacillus sp. S-14-25-2
Bacillus sp. S-31-25-4
Bacillus sp. A-18-25-1
Bacillus sp. A-39-25-2
Paenibacillus sp. N-0-25-2
Brevibacillus sp. N-4-25-1
Pseudomonas sp. N-14-25-4
Mesorhizobium sp. N-18-25-5
Geobacillus sp. N-18-55-8
Ureibacillus sp. N-18-55-12
Ureibacillus sp. N-18-55-13
Staphylococcus sp. N-18-55-15
Chryseobacterium sp. N-24-25-7
Ureibacillus sp. N-24-55-5
Comamonas sp. N-31-25-4
Geobacillus sp. N-31-55-2
Ureibacillus sp. N-31-55-5
Variovorax sp. N-39-25-2
Brevibacillus sp. N-39-25-4
Streptomyces sp. D-0-25-7
Geobacillus sp. D-0-55-4
Sphingobacterium sp. D-9-25-2
Pseudomonas sp. D-9-25-3
Pseudomonas sp. D-9-25-4
Sphingomonas sp. D-14-25-3
Pseudomonas sp. D-14-25-4
Pseudomonas sp. D-14-25-5
Nocardioides sp. D-18-25-3
Geobacillus sp. D-31-55-2
Streptomyces sp. D-39-25-5
Paenibacillus sp. D-39-25-6
Pseudomonas sp. D-39-25-7
Paenibacillus sp. D-39-25-8
Streptomyces sp. S-0-25-1
Paenibacillus sp. S-4-25-6
Paenibacillus sp. S-4-25-9
Paenibacillus sp. S-4-25-10
Bradyrhizobium sp. S-4-55-2
Pseudomonas sp. S-14-25-1
Paenibacillus sp. S-14-25-3
Pseudomonas sp. S-18-25-1
Pseudomonas sp. S-18-25-3
Paenibacillus sp. S-18-25-5
Pseudomonas sp. S-31-25-1
Paenibacillus sp. S-31-25-6
Paenibacillus sp. S-39-25-1
Paenibacillus sp. S-39-25-3
Pseudomonas sp. A-9-25-2
Azospirillum sp. A-39-25-1
Pseudomonas sp. A-39-25-3
Ralstonia sp. A-39-25-4
Moraxella sp. A-4-25-1
Sphingobacteriaceae bacterium N-31-25-1
Sphingomonadaceae bacterium A-18-25-2
Burkholderiaceae bacterium A-18-25-4
Thermoactinomycetaceae bacterium D-0-55-10
Sphingobacteriales cum 'Crenotrichaceae' bacterium A-9-25-1
Sphingobacteriales cum 'Crenotrichaceae' bacterium A-9-25-4
Streptomycetaceae bacterium N-0-25-3
Streptomycetaceae bacterium N-39-25-5
Paenibacillaceae bacterium S-4-25-8
Paenibacillaceae bacterium N-0-25-4
Bacillaceae bacterium D-4-55-1
Bacillaceae bacterium D-4-55-3
Bacillaceae bacterium N-39-55-3
Bacillaceae bacterium N-39-55-6
Bacillaceae bacterium N-0-25-5
Bacillaceae bacterium N-4-25-2
Bacillaceae bacterium N-4-25-3
Bacillaceae bacterium N-4-25-5
Bacillaceae bacterium N-4-55-5
Bacillaceae bacterium N-9-25-1
Bacillaceae bacterium N-14-25-6
Bacillaceae bacterium N-14-55-3
Bacillaceae bacterium N-39-25-1
Bacillaceae bacterium A-4-25-5
Bacillaceae bacterium A-31-25-1
Rhodococcus kroppenstedtii
Bacillus sp. BSE01
Leptospira yanagawae
Leptospira terpstrae
Leptospira vanthielii
Martelella mediterranea
Haloquadratum walsbyi
Borrelia sp. R57
Achromobacter sp. 0103
Pseudomonas sp. yy
Desulfovibrio alkalitolerans
Bacillus sp. BBS-2004
Thermus sp. RH-0401
Thermus sp. RH-0402
Thermus sp. RH-0403
Thermus sp. RH-0404
Thermus sp. RH-0405
Thermus sp. RH-0406
Arthrobacter sp. RKJ4
Solanum quitoense machorreo phytoplasma
Spirochaeta xylanolyticus
Lactobacillus oligofermentans
Streptomyces griseodotifer
Pseudomonas sp. P6
Bacillus stratosphericus
Bacillus altitudinis
Bacillus aerius
Bacillus aerophilus
Bacillus sp. 41KF1
Bacillus sp. TW2-HongKong
Pseudomonas sp. CF1
Acinetobacter sp. CF3
Blastomonas sp. CF7
Blastomonas sp. TW1
Bacillus sp. W4
Macrococcus sp. C23
Peptostreptococcus sp. C27
Enterobacter sp. GOBB3-C104
Brevundimonas sp. GOBB3-212
Sutterella morbirenis
Methylocystis sp. H17
Methylocystis sp. H4
Methylosinus sp. H7
Methylocystis sp. L28
Methylocystis sp. L32
Alteromonas sp. U70
Marinomonas polaris
Pseudomonas sp. He
Acinetobacter sp. H1
Stenotrophomonas sp. H2
Corynebacterium sp. C3
Corynebacterium sp. C18
Corynebacterium sp. C20
Corynebacterium sp. C21
Rhizobium sp. NCHA22
Nitrosospira sp. En271
Nitrosospira sp. En284
Nitrosospira sp. EnMG6
